TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010407,21.136,1.0,361.0,255.42,1.0,360.631,1.0,9.385,1.0,97.567,1.0,4.826,0.895833,2.127,0.895833,-9999,0.0,174.033166667,0.875,-9999,0.0,44.6253571429,0.875,430.028571429,0.875,404.737,0.645833,24.147,24.386,24.925,25.799,1.0,1.0,1.0,1.0,7.994,10.313,10.259,8.896,1.0,1.0,1.0,1.0,3.92659,1.0,45.8245,0.645833,58.3232,48.5291,62.9109,4.54612,53.041,0.8125,67.5079,56.1714,72.8181,2.28439,-2.68622,0.125,1.95986,-3.02922,-2.76875,-2.71945,0.125,0.125,0.125,5.37772,5.33893,5.39697,5.45087,8.06564,8.10955,8.21344,8.36341,4.74417,4.75378,5.86041,6.58969,8.67647,9.0106,9.44088,9.73428,-9999,-9999
20010408,20.772,1.0,358.659,171.885,1.0,393.956,1.0,7.01,1.0,97.427,1.0,0.0,1.0,2.06,1.0,-9999,-9999,110.9415,1.0,-9999,-9999,26.0553958333,1.0,429.177083333,1.0,407.912,0.729167,24.563,24.6,25.212,25.773,1.0,1.0,1.0,1.0,7.825,10.019,10.02,8.843,1.0,1.0,1.0,1.0,-17.358,1.0,31.7786,0.708333,40.4462,26.4342,43.6277,3.61512,32.0413,0.854167,40.7806,26.6528,43.9884,1.99226,-1.34308,0.104167,2.09162,-1.3673,-1.34308,-1.25786,0.104167,0.104167,0.104167,5.21717,5.19332,5.23929,5.27982,6.56222,6.52441,6.58238,6.69136,4.72509,4.68038,5.75672,6.66213,6.68112,6.90323,7.42116,7.68599,-9999,-9999
20010409,21.22,0.708333,356.322,153.907,0.729167,393.184,0.708333,6.259,0.708333,97.156,1.0,0.0,0.4375,1.675,0.4375,0.192920692308,0.541666666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,403.013,0.958333,24.679,24.845,25.353,25.696,1.0,1.0,1.0,1.0,7.919,10.074,9.936,8.879,1.0,1.0,1.0,1.0,-9.25033,1.0,32.2846,0.958333,41.3096,-9999,-9999,9.05082,24.1409,1.0,30.8894,-9999,-9999,1.97434,-1.49307,0.333333,-9999,-1.6005,-1.50549,-1.48907,0.375,0.333333,0.25,5.21174,5.20989,5.23746,5.26606,6.70662,6.7192,6.77333,6.86405,4.77004,4.6738,5.78256,6.79321,6.36128,6.53591,7.17324,7.44688,-9999,-9999
20010410,21.473,1.0,353.988,78.057,1.0,407.2,1.0,5.438,1.0,97.34,1.0,0.0,1.0,1.587,1.0,0.148496270833,1.0,43.5766458333,1.0,-9999,0.0,12.0523541667,1.0,429.666666667,1.0,407.081,1.0,24.358,24.5,25.167,25.673,1.0,1.0,1.0,1.0,7.806,9.915,9.707,8.826,1.0,1.0,1.0,1.0,-5.17508,1.0,21.883,1.0,27.9445,-9999,-9999,-9999,12.6738,1.0,16.1845,-9999,-9999,2.11748,-0.272212,0.395833,-9999,-0.339934,-0.256376,-0.224202,0.395833,0.395833,0.395833,5.16902,5.16902,5.19598,5.24629,5.44293,5.42831,5.44456,5.70839,4.79723,4.63973,5.77759,6.89293,3.94197,3.98289,4.74488,5.0209,-9999,-9999
20010411,21.568,1.0,351.658,174.642,1.0,396.13,1.0,6.9,1.0,97.423,1.0,24.014,0.833333,2.43,0.8125,-9999,0.0,162.671371429,0.729166666667,-9999,0.0,32.013075,0.833333333333,437.185,0.833333333333,406.607,0.729167,25.411,25.107,25.251,25.538,1.0,1.0,1.0,1.0,8.137,10.04,9.854,8.77,1.0,1.0,1.0,1.0,-10.7569,1.0,20.3887,0.708333,25.9498,-9999,-9999,1.10353,25.5077,0.708333,32.465,-9999,-9999,1.99897,-1.45833,0.125,-9999,-1.56123,-1.44793,-1.3882,0.125,0.125,0.125,5.10018,5.10179,5.12631,5.22839,6.56012,6.54071,6.65591,7.01504,4.80969,4.58648,5.80711,6.96802,6.49914,6.65459,7.2416,7.52392,-9999,-9999
20010412,22.097,1.0,349.333,180.957,1.0,382.01,1.0,7.14,1.0,97.548,1.0,0.0,1.0,2.034,1.0,-9999,0.0,102.857625,1.0,-9999,0.0,27.6604791667,1.0,432.5875,1.0,407.083,0.75,29.508,24.587,25.14,25.47,1.0,1.0,1.0,1.0,7.883,9.68,9.457,8.703,1.0,1.0,1.0,1.0,7.59115,1.0,23.4621,0.75,29.8614,-9999,-9999,1.04055,34.3505,0.8125,43.7196,-9999,-9999,2.17985,-1.87441,0.1875,-9999,-1.92008,-1.87441,-1.84574,0.1875,0.1875,0.1875,5.10494,5.10629,5.12351,5.23722,6.9807,6.96702,7.04899,7.17732,4.85649,4.57889,5.95611,7.12191,7.04028,7.16087,7.83668,8.22353,-9999,-9999
20010413,22.764,1.0,347.014,231.582,1.0,381.173,1.0,8.717,1.0,97.271,1.0,36.068,1.0,2.562,1.0,-9999,0.0,138.9705,1.0,-9999,0.0,35.3322291667,1.0,438.725,1.0,406.938,0.604167,32.023,25.376,25.457,25.691,1.0,1.0,1.0,1.0,8.067,9.47,8.808,8.585,1.0,1.0,1.0,1.0,35.7734,1.0,50.7853,0.604167,64.6371,-9999,-9999,0.974913,46.7151,0.625,59.4567,-9999,-9999,2.22798,-2.24267,0.125,-9999,-2.34829,-2.27212,-2.24267,0.125,0.125,0.125,5.13615,5.13705,5.14796,5.3383,7.37973,7.39322,7.52329,7.77667,4.90819,4.57993,6.06981,7.2684,7.9692,8.12258,8.72689,9.03049,-9999,-9999
20010414,21.102,1.0,344.703,213.963,1.0,383.088,1.0,7.28,1.0,97.687,1.0,0.254,1.0,3.691,1.0,-9999,0.0,135.908458333,1.0,-9999,0.0,32.7113958333,1.0,429.164583333,1.0,409.846,0.708333,29.705,24.096,24.884,25.546,1.0,1.0,1.0,1.0,14.43,16.101,14.709,8.699,1.0,1.0,1.0,1.0,2.91303,1.0,46.4242,0.708333,43.7436,-9999,-9999,1.02259,47.9961,0.708333,45.2247,-9999,-9999,2.41205,-1.99825,0.104167,0.517267,-2.07621,-1.97567,-1.9463,0.125,0.104167,0.104167,4.74615,4.74076,4.75285,4.99863,6.7464,6.69864,6.7935,7.13456,4.80048,4.31923,5.81199,7.12264,7.71913,7.82851,8.25787,8.87559,-9999,-9999
20010415,19.926,1.0,342.398,137.967,1.0,386.367,1.0,6.327,1.0,98.042,1.0,0.0,1.0,2.516,1.0,-9999,-9999,80.74975,1.0,-9999,-9999,21.4440416667,1.0,422.160416667,1.0,412.436,0.8125,29.823,23.67,24.551,25.301,1.0,1.0,1.0,1.0,12.879,14.542,13.73,9.069,1.0,1.0,1.0,1.0,7.74849,1.0,28.9192,0.8125,27.2336,-9999,-9999,1.11012,28.896,0.8125,27.2117,-9999,-9999,2.24945,-1.01806,0.208333,0.277929,-1.10282,-1.02505,-0.963145,0.229167,0.208333,0.208333,4.45471,4.43709,4.45737,4.75859,5.47542,5.39003,5.48182,5.95228,4.72352,4.07127,5.60772,7.03824,5.77239,5.66948,6.42306,7.03571,-9999,-9999
20010416,21.11,1.0,340.103,212.513,1.0,383.323,1.0,6.983,1.0,97.754,1.0,0.0,1.0,3.194,1.0,-9999,0.0,133.0850625,1.0,-9999,0.0,32.5578125,1.0,429.8375,1.0,411.029,0.583333,30.697,23.74,24.264,25.011,1.0,1.0,1.0,1.0,12.883,14.556,13.721,9.535,1.0,1.0,1.0,1.0,18.4876,1.0,44.5785,0.604167,58.0033,-9999,-9999,1.34029,50.4539,0.583333,65.648,-9999,-9999,2.62701,-1.50624,0.0416667,0.278367,-1.50624,-1.48654,-1.43071,0.0416667,0.0416667,0.0416667,4.57069,4.54699,4.5727,4.94352,6.07895,5.9777,6.07895,6.40145,4.81567,4.18244,5.75272,7.25364,7.44193,7.24579,7.83589,8.53843,-9999,-9999
20010417,22.968,1.0,337.818,226.561,1.0,373.858,1.0,9.992,1.0,97.471,1.0,0.0,1.0,2.504,1.0,-9999,0.0,128.338979167,1.0,-9999,0.0,34.7463125,1.0,436.777083333,1.0,406.939,0.4375,31.111,24.014,24.362,24.854,1.0,1.0,1.0,1.0,12.159,13.914,13.233,9.657,1.0,1.0,1.0,1.0,12.1171,1.0,44.89,0.395833,56.8334,-9999,-9999,1.85625,48.8244,0.4375,61.8146,-9999,-9999,2.9081,-1.46254,0.0416667,0.282406,-1.4179,-1.3954,-1.27357,0.0416667,0.0416667,0.0416667,4.79295,4.76397,4.79394,5.15361,6.25648,6.03754,6.21086,6.54664,4.95304,4.31348,5.97313,7.60817,7.62822,7.37909,8.23573,8.85336,-9999,-9999
20010418,21.339,1.0,335.542,102.52,1.0,400.469,1.0,5.32,1.0,97.735,1.0,0.0,1.0,2.762,1.0,-9999,0.0,57.5633125,1.0,-9999,0.0,15.6940416667,1.0,429.377083333,1.0,406.562,0.0,31.761,23.983,24.565,24.983,1.0,1.0,1.0,1.0,11.667,13.665,13.025,10.054,1.0,1.0,1.0,1.0,60.0898,1.0,24.9591,0.0,31.8916,-9999,-9999,2.14262,18.275,0.0,23.351,-9999,-9999,2.29087,-0.351987,0.0,0.288113,-0.409982,-0.349599,-0.338379,0.0,0.0,0.0,4.42623,4.38309,4.42828,4.72096,4.78027,4.7425,4.78525,5.06999,4.85291,4.11011,5.68279,7.42021,4.69505,4.29138,5.43724,5.98481,-9999,-9999
20010419,22.13,1.0,333.278,132.847,1.0,400.708,1.0,5.182,1.0,97.775,1.0,0.0,1.0,1.677,1.0,-9999,0.0,79.1227291667,1.0,-9999,0.0,19.9277916667,1.0,434.1875,1.0,413.572,0.5625,32.412,24.119,24.445,24.895,1.0,1.0,1.0,1.0,11.277,13.291,12.698,10.148,1.0,1.0,1.0,1.0,23.8481,1.0,33.2392,0.583333,42.666,-9999,-9999,2.09675,23.7081,0.541667,30.4318,-9999,-9999,2.73141,-0.257611,0.0,0.283098,-0.332294,-0.257611,-0.242436,0.0,0.0,0.0,4.46297,4.41108,4.46466,4.72511,4.72227,4.64624,4.72227,4.98929,4.91733,4.11681,5.79436,7.55559,5.31763,4.69743,5.89855,6.55931,-9999,-9999
20010420,23.094,1.0,331.026,160.96,1.0,395.242,1.0,7.534,1.0,97.733,1.0,0.0,1.0,1.486,1.0,-9999,0.0,92.3693541667,1.0,-9999,0.0,24.8813958333,1.0,438.654166667,1.0,405.969,0.708333,32.514,24.661,24.773,24.973,1.0,1.0,1.0,1.0,10.833,12.97,12.393,10.11,1.0,1.0,1.0,1.0,33.5445,1.0,39.0496,0.708333,50.2613,-9999,-9999,2.00046,29.4972,0.708333,37.9663,-9999,-9999,2.91086,-1.27502,0.0416667,0.281077,-1.30775,-1.25491,-1.19007,0.0208333,0.0416667,0.291667,4.52237,4.46131,4.52361,4.75116,5.79863,5.64517,5.78453,6.0406,4.99239,4.1322,5.90265,7.73257,6.29776,5.61988,6.89065,7.71972,-9999,-9999
20010421,21.888,1.0,328.786,169.101,1.0,384.521,1.0,7.768,1.0,97.681,1.0,0.0,1.0,2.339,1.0,-9999,0.0,96.418875,1.0,-9999,0.0,25.2801458333,1.0,431.445833333,1.0,410.152,0.854167,31.65,24.282,24.626,25.026,0.9375,0.9375,0.9375,0.9375,11.192,13.141,12.6,9.73,0.9375,0.9375,0.9375,0.9375,14.0822,0.9375,41.0824,0.875,53.4544,46.7089,54.861,1.79637,31.3918,0.833333,40.8454,35.6911,41.9202,2.90045,-0.992682,0.354167,0.280496,-1.07655,-0.96116,-0.653685,0.3125,0.354167,0.520833,4.24295,4.17088,4.24481,4.4176,5.23749,4.79512,5.21252,5.47602,4.91434,3.97008,5.58238,7.65188,6.27765,5.66686,6.88232,7.70253,-9999,-9999
20010422,22.327,1.0,326.562,215.614,1.0,373.452,1.0,8.66,1.0,97.188,1.0,0.0,1.0,2.791,1.0,-9999,-9999,121.376645833,1.0,-9999,-9999,33.3616041667,1.0,434.45625,1.0,407.344,0.8125,31.506,24.343,24.573,24.98,1.0,1.0,1.0,1.0,10.766,12.703,12.263,9.74,1.0,1.0,1.0,1.0,20.7667,1.0,46.5681,0.8125,57.324,52.9459,60.5921,2.25523,44.5727,0.8125,54.8678,50.6773,57.9958,2.97041,-1.11924,0.541667,0.266045,-1.10484,-1.08166,-0.934686,0.541667,0.541667,0.708333,4.21824,4.13623,4.21989,4.353,5.33913,5.06726,5.3081,5.47901,4.95091,3.93878,5.62381,7.763,7.21709,6.51547,7.47875,8.27976,-9999,-9999
20010423,23.745,1.0,324.351,217.49,1.0,371.542,1.0,12.733,1.0,96.944,1.0,0.0,1.0,2.357,1.0,-9999,0.0,116.610020833,1.0,-9999,0.0,33.0891666667,1.0,439.175,1.0,406.004,0.958333,31.826,24.813,24.81,25.008,0.979167,0.979167,0.979167,0.979167,9.381,11.325,11.088,9.558,0.979167,0.979167,0.979167,0.979167,12.0479,0.979167,56.3935,0.9375,73.3763,69.4187,75.3072,6.51269,38.7215,0.958333,50.3825,47.6651,51.7083,2.8559,-1.21954,0.770833,0.274334,-1.30441,-1.18209,-1.03403,0.770833,0.770833,0.770833,4.33743,4.2451,4.33836,4.4363,5.5579,5.27963,5.51034,5.74706,5.05184,3.9745,5.88632,7.97842,6.86411,6.58419,7.48256,8.28689,-9999,-9999
20010424,24.143,1.0,322.156,223.541,1.0,364.26,1.0,14.292,1.0,97.173,1.0,0.0,1.0,3.057,1.0,-9999,0.0,113.212854167,1.0,-9999,0.0,34.859625,1.0,439.429166667,1.0,402.839,1.0,32.217,25.192,25.017,25.068,1.0,1.0,1.0,1.0,8.803,10.787,10.658,9.558,1.0,1.0,1.0,1.0,14.2399,1.0,57.2675,0.979167,74.5135,70.4946,76.4743,5.81972,38.9694,1.0,50.7049,47.9702,52.0392,2.94862,-1.24234,0.958333,0.270133,-1.33253,-1.22037,-1.01744,0.958333,0.958333,0.9375,4.29467,4.19095,4.29555,4.34965,5.53789,5.16742,5.50853,5.696,5.091,3.93813,5.89475,8.08997,6.86074,6.55792,7.53911,8.32589,-9999,-9999
20010425,24.301,1.0,319.979,219.358,1.0,367.046,1.0,15.007,1.0,97.287,1.0,0.0,1.0,2.427,1.0,0.20017896,0.520833333333,112.3804375,1.0,-9999,0.0,33.800375,1.0,439.960416667,1.0,401.121,1.0,32.22,25.661,25.188,25.205,0.979167,0.979167,0.979167,0.979167,8.158,10.128,10.132,9.425,0.979167,0.979167,0.979167,0.979167,10.1165,0.979167,59.7081,1.0,77.6891,73.4989,79.7334,6.53965,33.6317,1.0,43.7598,41.3996,44.9113,3.26809,-1.27864,0.958333,0.272047,-1.2056,-1.1584,-1.06887,0.958333,0.958333,0.979167,4.2277,4.12058,4.22777,4.2377,5.50712,5.1728,5.38297,5.4638,5.10427,3.87506,5.89311,8.15893,6.63396,6.27054,7.35044,8.18758,-9999,-9999
20010426,22.424,1.0,317.818,138.672,1.0,383.985,1.0,7.247,1.0,97.515,1.0,0.0,1.0,1.497,1.0,0.1246066875,1.0,70.6438958333,1.0,-9999,0.0,21.119875,1.0,430.475,1.0,411.927,1.0,31.83,25.05,25.103,25.078,1.0,1.0,1.0,1.0,8.272,10.141,10.04,9.44,1.0,1.0,1.0,1.0,3.56523,1.0,33.1686,1.0,43.1573,40.8296,44.2929,3.6195,22.125,1.0,28.7879,27.2352,29.5455,3.09596,-0.342447,1.0,0.263387,-0.346073,-0.321054,-0.083229,1.0,1.0,1.0,4.07245,4.06546,4.07734,4.09939,4.4163,4.12286,4.38285,4.44775,4.99174,3.69826,5.58115,8.06365,5.32419,5.03545,5.88354,6.80243,-9999,-9999
20010427,22.139,1.0,315.675,131.067,1.0,397.838,1.0,6.793,1.0,97.362,1.0,0.0,1.0,2.225,1.0,0.229658041667,1.0,76.0879791667,1.0,-9999,0.0,19.7602083333,1.0,433.027083333,1.0,408.266,1.0,31.92,24.609,24.926,25.069,1.0,1.0,1.0,1.0,7.897,9.932,9.914,9.383,1.0,1.0,1.0,1.0,-0.0400839,1.0,33.6478,1.0,43.7808,41.4195,44.9329,3.60828,26.2364,1.0,34.1375,32.2963,35.0358,2.7963,-0.755376,1.0,0.284957,-0.739405,-0.724702,-0.648612,1.0,1.0,1.0,4.22631,4.22631,4.23795,4.43131,4.98272,4.94316,4.96963,5.05701,5.88874,4.5493,5.44423,7.94712,5.59093,5.09787,5.7556,6.69591,-9999,-9999
20010428,23.869,1.0,313.552,219.584,1.0,370.14,1.0,13.821,1.0,97.131,1.0,0.0,1.0,2.479,1.0,0.225263666667,1.0,115.480979167,1.0,-9999,0.0,33.4412291667,1.0,440.70625,1.0,405.818,1.0,32.09,24.691,24.83,24.951,1.0,1.0,1.0,1.0,7.785,9.714,9.695,9.3,1.0,1.0,1.0,1.0,-1.3604,1.0,54.9087,0.9375,71.4444,67.591,73.3244,6.70269,31.4195,1.0,40.8815,38.6765,41.9573,2.9061,-1.04042,0.979167,0.271317,-1.18084,-1.01954,-0.834516,0.958333,0.979167,1.0,4.704,4.70339,4.73711,4.97731,5.74382,5.64436,5.72729,5.8963,7.90355,5.37432,6.00275,7.90355,7.4645,6.43236,6.9887,7.65607,-9999,-9999
20010429,22.583,1.0,311.448,211.754,1.0,384.021,1.0,8.195,1.0,97.421,1.0,0.0,1.0,2.369,1.0,0.2599010625,1.0,125.477125,1.0,-9999,-9999,32.6213958333,1.0,438.091666667,1.0,407.239,1.0,31.868,25.228,25.108,25.081,1.0,1.0,1.0,1.0,7.359,9.191,9.234,9.169,1.0,1.0,1.0,1.0,7.6601,1.0,43.2987,0.979167,56.338,53.2994,57.8205,2.38545,51.1597,1.0,66.5663,62.976,68.318,3.28041,-1.11574,1.0,0.269692,-1.12396,-1.11171,-1.0746,1.0,1.0,1.0,4.7603,4.77626,4.80158,4.91459,5.87554,5.87419,5.91816,6.0131,7.83595,5.2098,5.80154,7.1718,7.7364,6.57042,7.00763,7.44237,-9999,-9999
20010430,22.719,1.0,309.365,141.889,1.0,415.358,1.0,6.316,1.0,97.752,1.0,0.508,1.0,1.963,1.0,0.21630775,1.0,95.9796458333,1.0,-9999,0.0,21.3999375,1.0,440.1625,1.0,400.683,1.0,31.97,25.541,25.38,25.202,1.0,1.0,1.0,1.0,7.151,8.845,8.899,9.067,1.0,1.0,1.0,1.0,6.04831,1.0,37.3036,1.0,48.5375,45.9196,49.8147,2.72935,30.0684,1.0,39.1235,37.0134,40.153,2.53428,-0.353318,1.0,0.263084,-0.373747,-0.353233,-0.321647,1.0,1.0,1.0,5.04126,5.03997,5.05837,5.11163,5.39329,5.38168,5.43207,5.48831,6.05897,4.55126,5.19013,5.97643,5.31613,4.65461,5.02934,5.2311,-9999,-9999
20010501,18.613,1.0,307.305,43.03,1.0,402.481,1.0,2.257,1.0,98.029,1.0,23.876,0.958333,2.747,0.958333,0.274767023256,0.895833333333,30.4524222222,0.9375,-9999,0.0,6.23023913043,0.958333333333,414.12173913,0.958333333333,409.274,1.0,31.571,25.182,25.231,25.126,1.0,1.0,1.0,1.0,7.709,9.255,9.056,9.046,1.0,1.0,1.0,1.0,-1.52061,1.0,8.12539,1.0,10.5723,10.0021,10.8505,1.51441,-0.70174,1.0,-0.910183,-0.937095,-0.863821,1.68709,2.46023,1.0,0.25208,2.51905,2.54458,2.58415,1.0,1.0,1.0,4.30767,4.26846,4.30537,4.34604,1.84835,1.72723,1.76257,1.80121,4.58295,3.49576,3.98808,4.65036,2.16941,1.85214,2.0358,2.17096,-9999,-9999
20010502,18.906,1.0,305.266,69.84,1.0,376.136,0.979167,5.888,1.0,97.467,1.0,12.106,0.479167,3.456,0.479167,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,409.014,0.979167,23.742,22.217,23.591,24.811,1.0,1.0,1.0,1.0,13.877,15.297,11.94,9.016,1.0,1.0,1.0,1.0,-10.2901,1.0,7.95984,0.979167,10.3569,9.79833,10.6295,1.08334,0.899026,0.979167,1.16977,1.10667,1.20055,2.04911,1.79663,0.979167,0.266618,1.7291,1.77493,1.84396,0.979167,0.979167,0.979167,4.31973,4.2624,4.29487,4.32402,2.52353,2.42337,2.52825,2.55718,4.75841,3.38126,3.6921,4.53457,3.10171,2.60817,2.77772,3.02847,-9999,-9999
20010503,19.11,1.0,303.251,108.946,1.0,375.479,0.979167,6.791,1.0,97.358,1.0,7.284,0.625,2.359,0.625,-9999,0.0,-9999,0.0,-9999,0.0,23.9877666667,0.625,417.273333333,0.625,406.764,0.958333,23.957,22.363,23.197,24.288,1.0,1.0,1.0,1.0,12.168,13.539,11.775,9.026,1.0,1.0,1.0,1.0,-12.8625,1.0,1.88232,0.979167,2.44918,2.44144,2.51363,0.63186,11.3705,0.979167,14.7947,14.748,15.184,2.24949,0.435678,0.979167,0.267231,0.448018,0.503251,0.557976,0.979167,0.979167,0.979167,4.31119,4.18899,4.26403,4.31119,3.8755,3.60386,3.71351,3.87086,4.15519,3.12331,3.19762,3.97771,3.80751,3.31029,3.54523,3.76649,-9999,-9999
20010504,20.283,1.0,301.26,210.775,1.0,352.401,1.0,8.6,1.0,97.054,1.0,8.382,0.8125,2.684,0.8125,-9999,0.0,171.2842,0.729166666667,-9999,0.0,38.5011538462,0.8125,421.928205128,0.8125,401.878,0.9375,21.431,21.431,22.449,23.923,1.0,1.0,1.0,1.0,14.074,15.554,13.821,8.948,1.0,1.0,1.0,1.0,-10.7665,1.0,10.6756,0.958333,13.8905,13.8466,14.256,1.44638,32.9195,0.979167,42.8332,42.6979,43.9603,2.84781,-1.01282,0.979167,0.262708,-1.03566,-1.00495,-0.970764,0.916667,0.979167,0.979167,4.36999,4.20476,4.32562,4.37452,5.38181,5.20451,5.30407,5.38624,2.83621,2.48765,2.80365,3.12916,4.45118,4.3216,4.44894,5.4984,-9999,-9999
20010505,21.73,1.0,299.294,184.977,1.0,365.387,1.0,10.943,1.0,96.708,1.0,0.254,1.0,2.969,1.0,0.369856555556,0.5625,96.6276875,1.0,-9999,0.0,27.6826041667,1.0,426.079166667,1.0,399.433,0.9375,20.775,21.154,21.924,23.342,1.0,1.0,1.0,1.0,13.39,14.8,13.609,8.89,1.0,1.0,1.0,1.0,0.091214,1.0,20.4091,0.979167,26.5553,-9999,-9999,2.9534,17.6484,1.0,22.9487,-9999,-9999,3.05147,-0.00689897,0.875,0.232089,-0.278931,0.00215625,0.156121,0.9375,0.875,0.895833,4.42518,4.18787,4.34209,4.40295,4.42986,4.1937,4.35796,4.43414,2.36894,2.24379,2.3797,3.02169,3.13143,3.06517,3.1607,4.23608,-9999,-9999
20010506,18.406,1.0,297.354,225.966,1.0,300.981,1.0,14.327,1.0,97.121,1.0,0.0,1.0,4.139,1.0,0.454011208333,1.0,85.5277916667,1.0,-9999,-9999,35.5874375,1.0,405.414583333,1.0,392.226,1.0,21.263,21.658,22.221,23.347,1.0,1.0,1.0,1.0,13.341,14.866,13.567,8.845,1.0,1.0,1.0,1.0,-2.51248,1.0,42.313,1.0,55.0555,-9999,-9999,5.78899,25.565,1.0,33.2376,-9999,-9999,3.14291,-0.413337,1.0,0.210147,-0.550116,-0.443227,-0.412649,0.979167,1.0,1.0,3.98968,3.67791,4.00408,4.04477,4.51475,4.22699,4.44707,4.46979,2.64244,2.33662,2.53398,2.69702,3.89009,3.79748,3.88996,4.23365,-9999,-9999
20010507,18.044,0.979167,295.439,217.863,1.0,315.166,0.979167,12.962,0.979167,97.358,1.0,2.54,0.916667,2.82,0.916667,0.253537093023,0.895833333333,109.931837209,0.895833333333,-9999,0.0,36.24475,0.916666666667,404.615909091,0.916666666667,396.126,0.729167,19.079,20.185,21.541,23.027,1.0,1.0,1.0,1.0,12.539,13.996,13.079,8.884,1.0,1.0,1.0,1.0,-10.7602,1.0,1.39668,0.958333,1.81729,-9999,-9999,4.19548,36.3206,0.9375,47.2585,-9999,-9999,3.0197,-0.0716925,0.770833,0.226826,-0.383614,-0.367574,-0.308755,0.791667,0.791667,0.791667,4.73639,4.17682,4.99577,5.2739,5.34559,4.515,5.06747,5.61824,2.88979,2.51972,2.64887,2.74118,3.86077,3.72823,3.77757,3.85146,-9999,-9999
20010508,18.761,1.0,293.554,206.034,1.0,326.09,1.0,12.545,1.0,97.66,1.0,0.0,1.0,2.695,1.0,0.215672958333,1.0,92.7596041667,1.0,-9999,0.0,32.246,1.0,406.839583333,1.0,398.786,0.6875,18.252,19.093,20.478,22.545,1.0,1.0,1.0,1.0,11.931,12.927,12.785,8.887,1.0,1.0,1.0,1.0,-1.28783,1.0,0.061622,1.0,0.0801794,-9999,-9999,3.42854,18.7217,1.0,24.3597,-9999,-9999,3.15482,-0.185663,0.6875,0.222817,-0.458834,-0.380685,-0.316436,0.708333,0.645833,0.625,5.6983,4.86842,6.17908,6.73132,6.87759,5.19962,6.36623,7.12661,2.95164,2.57847,2.74252,3.14556,3.64686,3.53004,3.59753,3.77652,-9999,-9999
20010509,19.474,1.0,291.695,203.4,1.0,335.767,1.0,11.402,1.0,97.6,1.0,0.0,1.0,3.183,1.0,0.289427458333,1.0,94.2286041667,1.0,-9999,0.0,32.1151041667,1.0,412.725,1.0,401.369,0.708333,18.629,19.286,20.314,22.139,1.0,1.0,1.0,1.0,11.429,12.451,12.519,8.912,1.0,1.0,1.0,1.0,0.761648,1.0,-0.0528034,1.0,-0.0687051,-9999,-9999,2.70179,22.6563,1.0,29.4792,-9999,-9999,3.10249,0.0578947,0.729167,0.217897,-0.248881,0.0578947,0.167706,0.75,0.729167,0.708333,6.72616,5.60846,7.44608,8.26681,8.14988,5.48369,7.11375,8.45441,3.01098,2.64404,2.83509,3.62986,3.60294,3.49862,3.56504,3.8458,-9999,-9999
